outlet_id	domain	year	brand_type	verdict	tier	artefact_url	http_status	title	matched_keyword	article_urls	shared_domain	checked_on	human_checked	human_verdict	human_note
che_nzz	nzz.ch	2025	outlet	A3-arts?	A3	https://web.archive.org/web/20250701014110id_/https://www.nzz.ch/deutschland	200	NZZ Deutschland | Aktuelle News, Hintergründe & mehr	nzz		no	2026-09-15			
che_nzz	nzz.ch	2026	outlet	no-title		https://web.archive.org/web/20260630190822id_/https://www.nzz.ch/	200			300	no	2026-09-15			
che_rts	rts.ch	2016	outlet	A3	A3	https://web.archive.org/web/20160629211651id_/http://www.rts.ch/	200	rts.ch - Radio Télévision Suisse	rts	300	no	2026-09-15			
che_rts	rts.ch	2017	outlet	A3	A3	https://web.archive.org/web/20170701112716id_/http://www.rts.ch/	200	rts.ch - Radio Télévision Suisse	rts	300	no	2026-09-15			
che_rts	rts.ch	2018	outlet	A3	A3	https://web.archive.org/web/20180630071535id_/http://www.rts.ch/	200	Radio Télévision Suisse - rts.ch	rts	300	no	2026-09-15			
che_rts	rts.ch	2019	outlet	no-title		https://web.archive.org/web/20190630233157id_/https://www.rts.ch/	200			300	no	2026-09-15			
che_rts	rts.ch	2022	outlet	A3	A3	https://web.archive.org/web/20220701000150id_/https://www.rts.ch/	200	Radio Télévision Suisse - rts.ch	rts	300	no	2026-09-15			
che_rts	rts.ch	2023	outlet	A3	A3	https://web.archive.org/web/20230701002829id_/https://www.rts.ch/	200	Radio Télévision Suisse - rts.ch	rts	300	no	2026-09-15			
che_rts	rts.ch	2025	outlet	A3	A3	https://web.archive.org/web/20250630234044id_/https://www.rts.ch/	200	Radio Télévision Suisse - rts.ch	rts	300	no	2026-09-15			
che_rts	rts.ch	2026	outlet	A3-arts?	A3	https://web.archive.org/web/20260701002240id_/https://www.rts.ch/	200		(body) rts		no	2026-09-15			
che_sonntagsblick	blick.ch	2020	outlet	shared		https://web.archive.org/web/20200630185613id_/https://www.blick.ch/	200	BLICK: Nachrichten und Schlagzeilen aus der Schweiz und aller Welt		300	yes	2026-09-15			
che_sonntagsblick	blick.ch	2026	outlet	shared		https://web.archive.org/web/20260630223914id_/https://www.blick.ch/	200	Blick: Nachrichten und Schlagzeilen aus der Schweiz und aller Welt		300	yes	2026-09-15			
che_sonntagszeitung	sonntagszeitung.ch	2018	outlet	A3	A3	https://web.archive.org/web/20180627133002id_/https://www.tagesanzeiger.ch/sonntagszeitung/	200	News SonntagsZeitung - tagesanzeiger.ch	sonntagszeitung	300	no	2026-09-15			
che_sonntagszeitung	sonntagszeitung.ch	2019	outlet	needs-human		https://web.archive.org/web/20190701011908id_/https://epaper.sonntagszeitung.ch/	200	Einen Moment bitte, die Ausgabe wird geladen...		300	no	2026-09-15			
che_sonntagszeitung	sonntagszeitung.ch	2021	outlet	needs-human		https://web.archive.org/web/20210630054023id_/https://epaper.sonntagszeitung.ch/	200	Einen Moment bitte, die Ausgabe wird geladen...		300	no	2026-09-15			
che_sonntagszeitung	sonntagszeitung.ch	2023	outlet	no-title		https://web.archive.org/web/20230705022218id_/https://epaper.sonntagszeitung.ch/	200			300	no	2026-09-15			
che_sonntagszeitung	sonntagszeitung.ch	2024	outlet	needs-human		https://web.archive.org/web/20240702024853id_/https://epaper.sonntagszeitung.ch/	200	Einen Moment bitte, die Ausgabe wird geladen...		300	no	2026-09-15			
che_sonntagszeitung	sonntagszeitung.ch	2025	outlet	needs-human		https://web.archive.org/web/20250708223145id_/https://epaper.sonntagszeitung.ch/	200	Einen Moment bitte, die Ausgabe wird geladen...		300	no	2026-09-15			
che_sonntagszeitung	sonntagszeitung.ch	2026	outlet	no-title		https://web.archive.org/web/20260702194436id_/https://epaper.sonntagszeitung.ch/	200			300	no	2026-09-15			
che_srf	srf.ch	2016	outlet	A3	A3	https://web.archive.org/web/20160630220843id_/http://www.srf.ch/	200	Schweizer Radio und Fernsehen (SRF)	srf	300	no	2026-09-15			
che_srf	srf.ch	2017	outlet	A3	A3	https://web.archive.org/web/20170630232520id_/http://www.srf.ch/	200	Schweizer Radio und Fernsehen (SRF)	srf	300	no	2026-09-15			
che_srf	srf.ch	2018	outlet	A3	A3	https://web.archive.org/web/20180630205217id_/https://www.srf.ch/	200	Schweizer Radio und Fernsehen (SRF)	srf	300	no	2026-09-15			
che_srf	srf.ch	2019	outlet	no-title		https://web.archive.org/web/20190630233205id_/https://www.srf.ch/	200			300	no	2026-09-15			
che_srf	srf.ch	2023	outlet	A3	A3	https://web.archive.org/web/20230701000221id_/https://www.srf.ch/	200	Schweizer Radio und Fernsehen (SRF)	srf	300	no	2026-09-15			
che_srf	srf.ch	2024	outlet	A3	A3	https://web.archive.org/web/20240701001811id_/https://www.srf.ch/	200	Schweizer Radio und Fernsehen (SRF)	srf	300	no	2026-09-15			
che_srf	srf.ch	2025	outlet	A3	A3	https://web.archive.org/web/20250701001209id_/https://www.srf.ch/	200	Schweizer Radio und Fernsehen (SRF)	srf	300	no	2026-09-15			
che_srf	srf.ch	2026	outlet	no-title		https://web.archive.org/web/20260630191651id_/https://www.srf.ch/	200			300	no	2026-09-15			
che_tagesanzeiger	tagesanzeiger.ch	2016	outlet	A3	A3	https://web.archive.org/web/20160630023054id_/http://www.tagesanzeiger.ch/	200	tagesanzeiger.ch: Nichts verpassen	tagesanzeiger	300	no	2026-09-15			
che_tagesanzeiger	tagesanzeiger.ch	2017	outlet	A3	A3	https://web.archive.org/web/20170701013712id_/http://www.tagesanzeiger.ch/	200	tagesanzeiger.ch: Nichts verpassen	tagesanzeiger	300	no	2026-09-15			
che_tagesanzeiger	tagesanzeiger.ch	2018	outlet	A3-arts?	A3	https://web.archive.org/web/20180701092253id_/https://www.tagesanzeiger.ch/	200	tagesanzeiger.ch: Nichts verpassen	tagesanzeiger		no	2026-09-15			
che_tagesanzeiger	tagesanzeiger.ch	2019	outlet	A3-arts?	A3	https://web.archive.org/web/20190701024548id_/https://www.tagesanzeiger.ch/	200	tagesanzeiger.ch: Nichts verpassen	tagesanzeiger		no	2026-09-15			
che_tagesanzeiger	tagesanzeiger.ch	2020	outlet	A3	A3	https://web.archive.org/web/20200701004526id_/https://www.tagesanzeiger.ch/	200	Tages-Anzeiger | Du bist, was du liest. Die Schweizer Zeitung.	tagesanzeiger	300	no	2026-09-15			
che_tagesanzeiger	tagesanzeiger.ch	2021	outlet	A3-arts?	A3	https://web.archive.org/web/20210630204631id_/https://www.tagesanzeiger.ch/	200	Tages-Anzeiger | Du bist, was du liest. Die Schweizer Zeitung.	tagesanzeiger		no	2026-09-15			
che_tagesanzeiger	tagesanzeiger.ch	2022	outlet	A3-arts?	A3	https://web.archive.org/web/20220701001057id_/https://www.tagesanzeiger.ch/	200	Tages-Anzeiger | Aktuelle Nachrichten und Hintergründe.	tagesanzeiger		no	2026-09-15			
che_tagesanzeiger	tagesanzeiger.ch	2023	outlet	A3-arts?	A3	https://web.archive.org/web/20230630235726id_/http://www.tagesanzeiger.ch/	200	Tages-Anzeiger | Aktuelle Nachrichten und Hintergründe.	tagesanzeiger		no	2026-09-15			
che_tagesanzeiger	tagesanzeiger.ch	2024	outlet	A3-arts?	A3	https://web.archive.org/web/20240701155156id_/https://www.tagesanzeiger.ch/	200	Tages-Anzeiger | Aktuelle Nachrichten und Hintergründe.	tagesanzeiger		no	2026-09-15			
che_tagesanzeiger	tagesanzeiger.ch	2026	outlet	no-title		https://web.archive.org/web/20260703080654id_/https://www.tagesanzeiger.ch/	200				no	2026-09-15			
che_tdg	tdg.ch	2016	outlet	A3-arts?	A3	https://web.archive.org/web/20160706111455id_/http://www.tdg.ch/	200	Tribune de Genève, l'actualité en direct, en photos et vidéos : politique, sports, people, culture, économie, média	tribune		no	2026-09-15			
che_tdg	tdg.ch	2018	outlet	A3-arts?	A3	https://web.archive.org/web/20180702002209id_/https://www.tdg.ch/	200	Tribune de Genève, l'actualité en direct, en photos et vidéos : politique, sports, people, culture, économie, média	tribune		no	2026-09-15			
che_tdg	tdg.ch	2019	outlet	A3	A3	https://web.archive.org/web/20190630235908id_/https://www.tdg.ch/	200	Tribune de Genève, l'actualité en direct, en photos et vidéos : politique, sports, people, culture, économie, média	tribune	300	no	2026-09-15			
che_tdg	tdg.ch	2020	outlet	A3-arts?	A3	https://web.archive.org/web/20200701015756id_/https://www.tdg.ch/	200	Tribune de Genève | l’actualité de Genève, de la Suisse et du monde	tribune		no	2026-09-15			
che_tdg	tdg.ch	2021	outlet	A3	A3	https://web.archive.org/web/20210701033830id_/https://www.tdg.ch/	200	Tribune de Genève | l’actualité de Genève, de la Suisse et du monde	tribune	300	no	2026-09-15			
che_tdg	tdg.ch	2022	outlet	A3-arts?	A3	https://web.archive.org/web/20220701004113id_/http://www.tdg.ch/	200	Tribune de Genève | l’actualité de Genève, de la Suisse et du monde	tribune		no	2026-09-15			
che_tdg	tdg.ch	2023	outlet	A3	A3	https://web.archive.org/web/20230630235034id_/http://www.tdg.ch/	200	Tribune de Genève | l’actualité de Genève, de la Suisse et du monde	tribune	300	no	2026-09-15			
che_tdg	tdg.ch	2024	outlet	no-title		https://web.archive.org/web/20240630153850id_/https://www.tdg.ch/	200			300	no	2026-09-15			
che_tdg	tdg.ch	2025	outlet	A3-arts?	A3	https://web.archive.org/web/20250701015525id_/https://www.tdg.ch/	200	Tribune de Genève | l’actualité de Genève, de la Suisse et du monde	tribune		no	2026-09-15			
che_tdg	tdg.ch	2026	outlet	no-title		https://web.archive.org/web/20260702041755id_/https://www.tdg.ch/	200				no	2026-09-15			
che_teletext	teletext.ch	2016	aggregator	A3	A3	https://web.archive.org/web/20160630174615id_/http://www.teletext.ch/	200	teletext.ch -  SRF1 100	teletext	51	no	2026-09-15			
che_teletext	teletext.ch	2019	aggregator	A3	A3	https://web.archive.org/web/20190629091648id_/http://www.teletext.ch/	200	teletext.ch -  SRF1 100	teletext	300	no	2026-09-15			
che_teletext	teletext.ch	2020	aggregator	A3	A3	https://web.archive.org/web/20200628093807id_/http://www.teletext.ch/	200	teletext.ch -  RTSUn 100	teletext	118	no	2026-09-15			
che_teletext	teletext.ch	2021	aggregator	A3	A3	https://web.archive.org/web/20210621101402id_/https://www.teletext.ch/	200	teletext.ch -  SRF1 100	teletext	17	no	2026-09-15			
che_teletext	teletext.ch	2023	aggregator	A3	A3	https://web.archive.org/web/20230706233450id_/https://www.teletext.ch/	200	teletext.ch -  SRF1 100	teletext	74	no	2026-09-15			
che_teletext	teletext.ch	2025	aggregator	no-page		https://web.archive.org/web/20250701000000id_/http://teletext.ch/	404			75	no	2026-09-15			
che_watson	watson.ch	2019	outlet	A3	A3	https://web.archive.org/web/20190701045420id_/https://www.watson.ch/	200	watson – News ohne Bla Bla	watson	300	no	2026-09-15			
che_watson	watson.ch	2020	outlet	A3-arts?	A3	https://web.archive.org/web/20200702233447id_/https://www.watson.ch/	200	watson – News ohne Bla Bla	watson		no	2026-09-15			
che_watson	watson.ch	2021	outlet	A3	A3	https://web.archive.org/web/20210630141212id_/https://www.watson.ch/	200	watson – News ohne Bla Bla	watson	300	no	2026-09-15			
che_watson	watson.ch	2022	outlet	A3-arts?	A3	https://web.archive.org/web/20220701001853id_/https://www.watson.ch/	200	watson – News ohne Bla Bla	watson		no	2026-09-15			
che_watson	watson.ch	2025	outlet	A3	A3	https://web.archive.org/web/20250630234852id_/https://www.watson.ch/	200	watson - News, aber deep	watson	300	no	2026-09-15			
che_watson	watson.ch	2026	outlet	no-title		https://web.archive.org/web/20260709115510id_/https://www.watson.ch/	200			300	no	2026-09-15			
deu_gmx	gmx.ch	2018	aggregator	A3	A3	https://web.archive.org/web/20180629130454id_/https://www.gmx.ch/	200	GMX: E-Mail, FreeMail & Nachrichten	gmx	300	no	2026-09-15			
deu_gmx	gmx.ch	2019	aggregator	A3	A3	https://web.archive.org/web/20190630232416id_/https://www.gmx.ch/	200	GMX: E-Mail, FreeMail & Nachrichten	gmx	300	no	2026-09-15			
deu_gmx	gmx.ch	2020	aggregator	A3-arts?	A3	https://web.archive.org/web/20200630170647id_/https://www.gmx.ch/	200	GMX: E-Mail, FreeMail & Nachrichten	gmx		no	2026-09-15			
deu_gmx	gmx.ch	2022	aggregator	A3-arts?	A3	https://web.archive.org/web/20220630234724id_/https://www.gmx.ch/	200	GMX: E-Mail, FreeMail & Nachrichten	gmx		no	2026-09-15			
deu_gmx	gmx.ch	2023	aggregator	no-title		https://web.archive.org/web/20230701090922id_/https://www.gmx.ch/	200			300	no	2026-09-15			
deu_gmx	gmx.ch	2024	aggregator	no-title		https://web.archive.org/web/20240701001723id_/https://www.gmx.ch/	200				no	2026-09-15			
deu_gmx	gmx.ch	2025	aggregator	no-title		https://web.archive.org/web/20250701150746id_/https://www.gmx.ch/	200			300	no	2026-09-15			
deu_gmx	gmx.ch	2026	aggregator	A3	A3	https://web.archive.org/web/20260625121517id_/https://www.gmx.ch/	200	GMX - kostenlose E-Mail, Cloud, Nachrichten & Freemail	gmx	300	no	2026-09-15			
deu_spiegel	spiegel.de	2018	foreign	A3-arts?	A3	https://web.archive.org/web/20180630214936id_/http://www.spiegel.de/	200	SPIEGEL ONLINE - Aktuelle Nachrichten	spiegel		no	2026-09-15			
fra_lemonde	lemonde.fr	2018	foreign	A3-arts?	A3	https://web.archive.org/web/20180630211612id_/https://www.lemonde.fr/	200	Le Monde.fr - Actualités et Infos en France et dans le monde	lemonde		no	2026-09-15			
fra_lemonde	lemonde.fr	2019	foreign	A3-arts?	A3	https://web.archive.org/web/20190630225722id_/https://www.lemonde.fr/	200	Le Monde.fr - Actualités et Infos en France et dans le monde	lemonde		no	2026-09-15			
fra_lemonde	lemonde.fr	2020	foreign	A3-arts?	A3	https://web.archive.org/web/20200630232357id_/https://www.lemonde.fr/	200	Le Monde.fr - Actualités et Infos en France et dans le monde	lemonde		no	2026-09-15			
gbr_bbc	bbc.co.uk	2018	foreign	A3-arts?	A3	https://web.archive.org/web/20180701023913id_/https://www.bbc.co.uk/	200	BBC - Home	bbc		no	2026-09-15			
gbr_bbc	bbc.co.uk	2021	foreign	A3-arts?	A3	https://web.archive.org/web/20210701000844id_/https://www.bbc.co.uk/	200	BBC - Home	bbc		no	2026-09-15			
gbr_bbc	bbc.co.uk	2022	foreign	A3-arts?	A3	https://web.archive.org/web/20220701000053id_/https://www.bbc.co.uk/	200	BBC - Home	bbc		no	2026-09-15			
gbr_bbc	bbc.co.uk	2023	foreign	A3-arts?	A3	https://web.archive.org/web/20230630235711id_/http://www.bbc.co.uk/	200	BBC - Home	bbc		no	2026-09-15			
gbr_bbc	bbc.co.uk	2024	foreign	no-title		https://web.archive.org/web/20240701000558id_/https://www.bbc.co.uk/	200				no	2026-09-15			
gbr_bbc	bbc.co.uk	2025	foreign	A3-arts?	A3	https://web.archive.org/web/20250630235253id_/https://www.bbc.co.uk/	200	BBC - Home	bbc		no	2026-09-15			
gbr_bbc	bbc.co.uk	2026	foreign	no-title		https://web.archive.org/web/20260630211835id_/https://www.bbc.co.uk/	200				no	2026-09-15			
usa_cnn	cnn.com	2018	foreign	A3-arts?	A3	https://web.archive.org/web/20180701010029id_/https://www.cnn.com/	200	CNN - Breaking News, Latest News and Videos	cnn		no	2026-09-15			
usa_cnn	cnn.com	2019	foreign	A3-arts?	A3	https://web.archive.org/web/20190701000410id_/https://www.cnn.com/	200	CNN - Breaking News, Latest News and Videos	cnn		no	2026-09-15			
usa_cnn	cnn.com	2020	foreign	no-title		https://web.archive.org/web/20200630235640id_/https://www.cnn.com/	200				no	2026-09-15			
usa_cnn	cnn.com	2022	foreign	A3-arts?	A3	https://web.archive.org/web/20220701000100id_/https://edition.cnn.com/	200	CNN International - Breaking News, US News, World News and Video	cnn		no	2026-09-15			
usa_cnn	cnn.com	2024	foreign	A3-arts?	A3	https://web.archive.org/web/20240630235503id_/https://edition.cnn.com/	200	Breaking News, Latest News and Videos | CNN	cnn		no	2026-09-15			
usa_cnn	cnn.com	2025	foreign	A3-arts?	A3	https://web.archive.org/web/20250630235449id_/https://edition.cnn.com/	200	Breaking News, Latest News and Videos | CNN	cnn		no	2026-09-15			
usa_cnn	cnn.com	2026	foreign	A3-arts?	A3	https://web.archive.org/web/20260701010617id_/https://edition.cnn.com/	200	Breaking News, Latest News and Videos | CNN	cnn		no	2026-09-15			
usa_msn	msn.com	2017	aggregator	A3-arts?	A3	https://web.archive.org/web/20170701000103id_/http://www.msn.com/	200	MSN.com - Hotmail, Outlook, Skype, Bing, Latest News, Photos & Videos	msn		no	2026-09-15			
usa_msn	msn.com	2018	aggregator	A3-arts?	A3	https://web.archive.org/web/20180701000223id_/http://www.msn.com/	200	MSN | Outlook, Office, Skype, Bing, Breaking News, and Latest Videos	msn		no	2026-09-15			
usa_msn	msn.com	2019	aggregator	A3-noarticles	A3	https://web.archive.org/web/20190701000306id_/https://www.msn.com/en-nz/	200	MSN New Zealand | latest news, Hotmail, Outlook, photos and Videos	msn	0	no	2026-09-15			
usa_msn	msn.com	2020	aggregator	A3-arts?	A3	https://web.archive.org/web/20200701000006id_/http://www.msn.com/	200	MSN | Outlook, Office, Skype, Bing, Breaking News, and Latest Videos	msn		no	2026-09-15			
usa_msn	msn.com	2021	aggregator	A3-arts?	A3	https://web.archive.org/web/20210630234728id_/http://www.msn.com/	200	MSN | Outlook, Office, Skype, Bing, Breaking News, and Latest Videos	msn		no	2026-09-15			
usa_msn	msn.com	2023	aggregator	A3-arts?	A3	https://web.archive.org/web/20230701000050id_/https://www.msn.com/fi-fi	200	MSN	msn		no	2026-09-15			
usa_msn	msn.com	2024	aggregator	A3-arts?	A3	https://web.archive.org/web/20240630235419id_/https://www.msn.com/	200	MSN	msn		no	2026-09-15			
usa_msn	msn.com	2025	aggregator	A3-arts?	A3	https://web.archive.org/web/20250701000802id_/https://www.msn.com/fi-fi	200	MSN	msn		no	2026-09-15			
usa_yahoo	yahoo.com	2016	aggregator	A3-arts?	A3	https://web.archive.org/web/20160701000157id_/https://www.yahoo.com/	200	Yahoo	yahoo		no	2026-09-15			
usa_yahoo	yahoo.com	2017	aggregator	A3-arts?	A3	https://web.archive.org/web/20170701000008id_/https://www.yahoo.com/	200	Yahoo	yahoo		no	2026-09-15			
usa_yahoo	yahoo.com	2019	aggregator	A3-arts?	A3	https://web.archive.org/web/20190630235940id_/https://www.yahoo.com/	200	Yahoo	yahoo		no	2026-09-15			
usa_yahoo	yahoo.com	2021	aggregator	A3-arts?	A3	https://web.archive.org/web/20210630234302id_/https://consent.yahoo.com/v2/collectConsent?sessionId=3_cc-session_97357b92-ef68-4274-812e-11922feb4a61	200	Yahoo on nyt osa Verizon Mediaa	yahoo		no	2026-09-15			
usa_yahoo	yahoo.com	2023	aggregator	no-page		https://web.archive.org/web/20230701000000id_/http://yahoo.com/	500				no	2026-09-15			
usa_yahoo	yahoo.com	2024	aggregator	A3-arts?	A3	https://web.archive.org/web/20240630235714id_/https://de.yahoo.com/?p=us	200	Yahoo | Mail, Wetter, Suche, Nachrichten, Finanzen, Sport & mehr	yahoo		no	2026-09-15			
usa_yahoo	yahoo.com	2025	aggregator	A3-arts?	A3	https://web.archive.org/web/20250701000509id_/https://ca.yahoo.com/?p=us	200	Yahoo | Mail, Weather, Search, News, Finance, Sports, Shopping, Entertainment, Video	yahoo		no	2026-09-15			
usa_yahoo	yahoo.com	2026	aggregator	A3-arts?	A3	https://web.archive.org/web/20260701004049id_/https://consent.yahoo.com/v2/collectConsent?sessionId=3_cc-session_9876e373-cb39-4f36-9211-4f5e2da7c85a	200	Jouw privacykeuzes	(body) yahoo		no	2026-09-15			
